dteday,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month,year,dow,woy,peak_hr,atemp_windspeed,hr_cat,temp_cat,hum_cat,cnt_season
2011-02-13,990,2011-02-13,1,0,2,21,0,0,0,1,0.4,0.4091,0.35,0.3582,6,45,51,13,2,2011,6,6,0,0,4,2,0,419006
2011-02-13,991,2011-02-13,1,0,2,22,0,0,0,1,0.4,0.4091,0.35,0.2985,5,31,36,13,2,2011,6,6,0,0,5,2,0,419006
2011-02-13,992,2011-02-13,1,0,2,23,0,0,0,1,0.4,0.4091,0.35,0.3582,3,27,30,13,2,2011,6,6,0,0,5,2,0,419006
2011-02-14,993,2011-02-14,1,0,2,0,0,1,1,1,0.38,0.3939,0.37,0.3582,3,8,11,14,2,2011,0,7,0,0,0,2,0,419006
2011-02-14,994,2011-02-14,1,0,2,1,0,1,1,1,0.38,0.3939,0.37,0.3582,1,6,7,14,2,2011,0,7,0,0,0,2,0,419006
2011-02-14,995,2011-02-14,1,0,2,2,0,1,1,1,0.36,0.3333,0.4,0.2985,0,2,2,14,2,2011,0,7,0,0,0,2,0,419006
2011-02-14,996,2011-02-14,1,0,2,3,0,1,1,1,0.34,0.3182,0.46,0.2239,1,1,2,14,2,2011,0,7,0,0,0,1,1,419006
2011-02-14,997,2011-02-14,1,0,2,4,0,1,1,1,0.32,0.303,0.53,0.2836,0,2,2,14,2,2011,0,7,0,0,0,1,1,419006
2011-02-14,998,2011-02-14,1,0,2,5,0,1,1,1,0.32,0.303,0.53,0.2836,0,3,3,14,2,2011,0,7,0,0,0,1,1,419006
2011-02-14,999,2011-02-14,1,0,2,6,0,1,1,1,0.34,0.303,0.46,0.2985,1,25,26,14,2,2011,0,7,0,0,0,1,1,419006
2011-02-14,1000,2011-02-14,1,0,2,7,0,1,1,1,0.34,0.303,0.46,0.2985,2,96,98,14,2,2011,0,7,1,0,1,1,1,419006
2011-02-14,1001,2011-02-14,1,0,2,8,0,1,1,1,0.38,0.3939,0.4,0.4627,7,249,256,14,2,2011,0,7,1,0,1,2,0,419006
2011-02-14,1002,2011-02-14,1,0,2,9,0,1,1,1,0.4,0.4091,0.37,0.3881,8,122,130,14,2,2011,0,7,1,0,2,2,0,419006
2011-02-14,1003,2011-02-14,1,0,2,10,0,1,1,1,0.44,0.4394,0.33,0.2239,9,46,55,14,2,2011,0,7,0,0,2,2,0,419006
2011-02-14,1004,2011-02-14,1,0,2,11,0,1,1,1,0.52,0.5,0.23,0.2537,10,43,53,14,2,2011,0,7,0,0,2,2,0,419006
2011-02-14,1005,2011-02-14,1,0,2,12,0,1,1,1,0.56,0.5303,0.22,0.4478,27,99,126,14,2,2011,0,7,0,0,2,2,0,419006
2011-02-14,1006,2011-02-14,1,0,2,13,0,1,1,1,0.58,0.5455,0.19,0.3881,27,93,120,14,2,2011,0,7,0,0,2,2,0,419006
2011-02-14,1007,2011-02-14,1,0,2,14,0,1,1,1,0.6,0.5909,0.15,0.4925,14,76,90,14,2,2011,0,7,0,0,2,2,0,419006
2011-02-14,1008,2011-02-14,1,0,2,15,0,1,1,1,0.56,0.5303,0.21,0.6567,19,71,90,14,2,2011,0,7,0,0,2,2,0,419006
2011-02-14,1009,2011-02-14,1,0,2,16,0,1,1,1,0.52,0.5,0.27,0.4627,16,102,118,14,2,2011,0,7,0,0,3,2,0,419006
2011-02-14,1010,2011-02-14,1,0,2,17,0,1,1,1,0.46,0.4545,0.33,0.6119,25,218,243,14,2,2011,0,7,1,0,3,2,0,419006
2011-02-14,1011,2011-02-14,1,0,2,18,0,1,1,1,0.4,0.4091,0.4,0.6119,11,194,205,14,2,2011,0,7,1,0,3,2,0,419006
2011-02-14,1012,2011-02-14,1,0,2,19,0,1,1,1,0.38,0.3939,0.43,0.4925,12,86,98,14,2,2011,0,7,1,0,3,2,0,419006
2011-02-14,1013,2011-02-14,1,0,2,20,0,1,1,1,0.36,0.3182,0.46,0.4627,5,65,70,14,2,2011,0,7,0,0,4,2,1,419006
2011-02-14,1014,2011-02-14,1,0,2,21,0,1,1,1,0.36,0.3182,0.5,0.5224,8,35,43,14,2,2011,0,7,0,0,4,2,1,419006
2011-02-14,1015,2011-02-14,1,0,2,22,0,1,1,1,0.34,0.2879,0.46,0.6567,1,44,45,14,2,2011,0,7,0,0,5,1,1,419006
2011-02-14,1016,2011-02-14,1,0,2,23,0,1,1,1,0.32,0.2879,0.49,0.4925,1,19,20,14,2,2011,0,7,0,0,5,1,1,419006
2011-02-15,1017,2011-02-15,1,0,2,0,0,2,1,1,0.3,0.2727,0.49,0.4179,7,12,19,15,2,2011,1,7,0,0,0,1,1,419006
2011-02-15,1018,2011-02-15,1,0,2,1,0,2,1,1,0.3,0.2424,0.42,0.7761,0,5,5,15,2,2011,1,7,0,0,0,1,0,419006
2011-02-15,1019,2011-02-15,1,0,2,2,0,2,1,1,0.28,0.2273,0.41,0.6866,1,2,3,15,2,2011,1,7,0,0,0,1,0,419006
2011-02-15,1020,2011-02-15,1,0,2,4,0,2,1,1,0.22,0.1818,0.37,0.5224,0,1,1,15,2,2011,1,7,0,0,0,0,0,419006
2011-02-15,1021,2011-02-15,1,0,2,5,0,2,1,1,0.22,0.1818,0.32,0.4627,0,4,4,15,2,2011,1,7,0,0,0,0,0,419006
2011-02-15,1022,2011-02-15,1,0,2,6,0,2,1,1,0.2,0.1818,0.32,0.3284,0,30,30,15,2,2011,1,7,0,0,0,0,0,419006
2011-02-15,1023,2011-02-15,1,0,2,7,0,2,1,1,0.2,0.1818,0.32,0.3582,2,103,105,15,2,2011,1,7,1,0,1,0,0,419006
2011-02-15,1024,2011-02-15,1,0,2,8,0,2,1,1,0.2,0.1818,0.32,0.3582,10,213,223,15,2,2011,1,7,1,0,1,0,0,419006
2011-02-15,1025,2011-02-15,1,0,2,9,0,2,1,1,0.22,0.19699999999999998,0.29,0.4478,2,108,110,15,2,2011,1,7,1,0,2,0,0,419006
2011-02-15,1026,2011-02-15,1,0,2,10,0,2,1,1,0.24,0.2121,0.27,0.2836,5,47,52,15,2,2011,1,7,0,0,2,0,0,419006
2011-02-15,1027,2011-02-15,1,0,2,11,0,2,1,1,0.26,0.2424,0.25,0.2537,11,46,57,15,2,2011,1,7,0,0,2,0,0,419006
2011-02-15,1028,2011-02-15,1,0,2,12,0,2,1,1,0.28,0.2727,0.24,0.2537,6,65,71,15,2,2011,1,7,0,0,2,1,0,419006
2011-02-15,1029,2011-02-15,1,0,2,13,0,2,1,1,0.32,0.303,0.21,0.2239,14,68,82,15,2,2011,1,7,0,0,2,1,0,419006
2011-02-15,1030,2011-02-15,1,0,2,14,0,2,1,1,0.34,0.3182,0.19,0.2239,10,69,79,15,2,2011,1,7,0,0,2,1,0,419006
2011-02-15,1031,2011-02-15,1,0,2,15,0,2,1,1,0.34,0.3333,0.19,0.1642,11,74,85,15,2,2011,1,7,0,0,2,1,0,419006
2011-02-15,1032,2011-02-15,1,0,2,16,0,2,1,1,0.34,0.3182,0.19,0.2537,21,77,98,15,2,2011,1,7,0,0,3,1,0,419006
2011-02-15,1033,2011-02-15,1,0,2,17,0,2,1,1,0.32,0.303,0.22,0.2239,15,191,206,15,2,2011,1,7,1,0,3,1,0,419006
2011-02-15,1034,2011-02-15,1,0,2,18,0,2,1,1,0.3,0.303,0.22,0.1343,14,198,212,15,2,2011,1,7,1,0,3,1,0,419006
2011-02-15,1035,2011-02-15,1,0,2,19,0,2,1,1,0.28,0.2879,0.26,0.1343,3,142,145,15,2,2011,1,7,1,0,3,1,0,419006
2011-02-15,1036,2011-02-15,1,0,2,20,0,2,1,1,0.26,0.2727,0.33,0.1045,3,98,101,15,2,2011,1,7,0,0,4,0,0,419006
2011-02-15,1037,2011-02-15,1,0,2,21,0,2,1,1,0.24,0.2879,0.52,0.0,5,61,66,15,2,2011,1,7,0,0,4,0,1,419006
2011-02-15,1038,2011-02-15,1,0,2,22,0,2,1,1,0.24,0.2879,0.44,0.0,0,41,41,15,2,2011,1,7,0,0,5,0,1,419006
2011-02-15,1039,2011-02-15,1,0,2,23,0,2,1,2,0.22,0.2576,0.44,0.0896,0,20,20,15,2,2011,1,7,0,0,5,0,1,419006
2011-02-16,1040,2011-02-16,1,0,2,0,0,3,1,1,0.22,0.2576,0.41,0.0896,0,15,15,16,2,2011,2,7,0,0,0,0,0,419006
2011-02-16,1041,2011-02-16,1,0,2,1,0,3,1,1,0.2,0.2273,0.44,0.0896,0,9,9,16,2,2011,2,7,0,0,0,0,1,419006
2011-02-16,1042,2011-02-16,1,0,2,3,0,3,1,2,0.2,0.19699999999999998,0.47,0.19399999999999998,0,1,1,16,2,2011,2,7,0,0,0,0,1,419006
2011-02-16,1043,2011-02-16,1,0,2,4,0,3,1,1,0.2,0.19699999999999998,0.51,0.19399999999999998,0,1,1,16,2,2011,2,7,0,0,0,0,1,419006
2011-02-16,1044,2011-02-16,1,0,2,5,0,3,1,1,0.2,0.19699999999999998,0.47,0.19399999999999998,0,5,5,16,2,2011,2,7,0,0,0,0,1,419006
2011-02-16,1045,2011-02-16,1,0,2,6,0,3,1,1,0.2,0.19699999999999998,0.55,0.2239,1,32,33,16,2,2011,2,7,0,0,0,0,1,419006
2011-02-16,1046,2011-02-16,1,0,2,7,0,3,1,2,0.2,0.19699999999999998,0.55,0.2239,5,103,108,16,2,2011,2,7,1,0,1,0,1,419006
2011-02-16,1047,2011-02-16,1,0,2,8,0,3,1,2,0.22,0.2273,0.55,0.1642,6,224,230,16,2,2011,2,7,1,0,1,0,1,419006
2011-02-16,1048,2011-02-16,1,0,2,9,0,3,1,1,0.24,0.2121,0.52,0.2836,2,122,124,16,2,2011,2,7,1,0,2,0,1,419006
2011-02-16,1049,2011-02-16,1,0,2,10,0,3,1,1,0.26,0.2273,0.41,0.3881,14,55,69,16,2,2011,2,7,0,0,2,0,0,419006
2011-02-16,1050,2011-02-16,1,0,2,11,0,3,1,1,0.34,0.303,0.34,0.2985,7,59,66,16,2,2011,2,7,0,0,2,1,0,419006
2011-02-16,1051,2011-02-16,1,0,2,12,0,3,1,1,0.38,0.3939,0.32,0.3284,14,72,86,16,2,2011,2,7,0,0,2,2,0,419006
2011-02-16,1052,2011-02-16,1,0,2,13,0,3,1,1,0.42,0.4242,0.3,0.3582,13,80,93,16,2,2011,2,7,0,0,2,2,0,419006
2011-02-16,1053,2011-02-16,1,0,2,14,0,3,1,1,0.46,0.4545,0.28,0.4179,17,65,82,16,2,2011,2,7,0,0,2,2,0,419006
2011-02-16,1054,2011-02-16,1,0,2,15,0,3,1,1,0.46,0.4545,0.28,0.4179,35,82,117,16,2,2011,2,7,0,0,2,2,0,419006
2011-02-16,1055,2011-02-16,1,0,2,16,0,3,1,1,0.46,0.4545,0.31,0.3881,26,96,122,16,2,2011,2,7,0,0,3,2,0,419006
2011-02-16,1056,2011-02-16,1,0,2,17,0,3,1,1,0.46,0.4545,0.28,0.2836,11,244,255,16,2,2011,2,7,1,0,3,2,0,419006
2011-02-16,1057,2011-02-16,1,0,2,18,0,3,1,1,0.4,0.4091,0.4,0.2239,20,202,222,16,2,2011,2,7,1,0,3,2,0,419006
2011-02-16,1058,2011-02-16,1,0,2,19,0,3,1,1,0.34,0.3182,0.53,0.2239,18,143,161,16,2,2011,2,7,1,0,3,1,1,419006
2011-02-16,1059,2011-02-16,1,0,2,20,0,3,1,1,0.38,0.3939,0.43,0.19399999999999998,10,108,118,16,2,2011,2,7,0,0,4,2,0,419006
2011-02-16,1060,2011-02-16,1,0,2,21,0,3,1,1,0.36,0.3485,0.46,0.19399999999999998,5,87,92,16,2,2011,2,7,0,0,4,2,1,419006
2011-02-16,1061,2011-02-16,1,0,2,22,0,3,1,1,0.34,0.3333,0.53,0.19399999999999998,12,61,73,16,2,2011,2,7,0,0,5,1,1,419006
2011-02-16,1062,2011-02-16,1,0,2,23,0,3,1,1,0.38,0.3939,0.4,0.2239,2,31,33,16,2,2011,2,7,0,0,5,2,0,419006
2011-02-17,1063,2011-02-17,1,0,2,0,0,4,1,1,0.34,0.3333,0.53,0.19399999999999998,1,16,17,17,2,2011,3,7,0,0,0,1,1,419006
2011-02-17,1064,2011-02-17,1,0,2,1,0,4,1,1,0.34,0.3182,0.53,0.2239,0,6,6,17,2,2011,3,7,0,0,0,1,1,419006
2011-02-17,1065,2011-02-17,1,0,2,2,0,4,1,2,0.34,0.3182,0.53,0.2239,2,4,6,17,2,2011,3,7,0,0,0,1,1,419006
2011-02-17,1066,2011-02-17,1,0,2,3,0,4,1,1,0.34,0.3333,0.53,0.19399999999999998,3,1,4,17,2,2011,3,7,0,0,0,1,1,419006
2011-02-17,1067,2011-02-17,1,0,2,4,0,4,1,1,0.32,0.3182,0.57,0.19399999999999998,3,1,4,17,2,2011,3,7,0,0,0,1,1,419006
2011-02-17,1068,2011-02-17,1,0,2,5,0,4,1,1,0.32,0.3333,0.66,0.0896,1,11,12,17,2,2011,3,7,0,0,0,1,2,419006
2011-02-17,1069,2011-02-17,1,0,2,6,0,4,1,1,0.3,0.303,0.7,0.1343,3,44,47,17,2,2011,3,7,0,0,0,1,2,419006
2011-02-17,1070,2011-02-17,1,0,2,7,0,4,1,1,0.32,0.3333,0.57,0.1045,7,119,126,17,2,2011,3,7,1,0,1,1,1,419006
2011-02-17,1071,2011-02-17,1,0,2,8,0,4,1,1,0.32,0.3333,0.57,0.0896,18,267,285,17,2,2011,3,7,1,0,1,1,1,419006
2011-02-17,1072,2011-02-17,1,0,2,9,0,4,1,1,0.36,0.3485,0.57,0.19399999999999998,16,163,179,17,2,2011,3,7,1,0,2,2,1,419006
2011-02-17,1073,2011-02-17,1,0,2,10,0,4,1,1,0.38,0.3939,0.54,0.19399999999999998,18,70,88,17,2,2011,3,7,0,0,2,2,1,419006
2011-02-17,1074,2011-02-17,1,0,2,11,0,4,1,2,0.44,0.4394,0.44,0.2537,19,71,90,17,2,2011,3,7,0,0,2,2,1,419006
2011-02-17,1075,2011-02-17,1,0,2,12,0,4,1,1,0.48,0.4697,0.41,0.2239,15,86,101,17,2,2011,3,7,0,0,2,2,0,419006
2011-02-17,1076,2011-02-17,1,0,2,13,0,4,1,1,0.54,0.5152,0.34,0.2239,15,108,123,17,2,2011,3,7,0,0,2,2,0,419006
2011-02-17,1077,2011-02-17,1,0,2,14,0,4,1,1,0.6,0.6212,0.31,0.2239,26,55,81,17,2,2011,3,7,0,0,2,2,0,419006
2011-02-17,1078,2011-02-17,1,0,2,15,0,4,1,1,0.6,0.6061,0.28,0.2537,15,91,106,17,2,2011,3,7,0,0,2,2,0,419006
2011-02-17,1079,2011-02-17,1,0,2,16,0,4,1,2,0.56,0.5303,0.35,0.2985,29,117,146,17,2,2011,3,7,0,0,3,2,0,419006
2011-02-17,1080,2011-02-17,1,0,2,17,0,4,1,2,0.58,0.5455,0.32,0.2985,18,256,274,17,2,2011,3,7,1,0,3,2,0,419006
2011-02-17,1081,2011-02-17,1,0,2,18,0,4,1,2,0.54,0.5152,0.42,0.2836,11,211,222,17,2,2011,3,7,1,0,3,2,0,419006
2011-02-17,1082,2011-02-17,1,0,2,19,0,4,1,1,0.48,0.4697,0.55,0.3284,14,161,175,17,2,2011,3,7,1,0,3,2,1,419006
2011-02-17,1083,2011-02-17,1,0,2,20,0,4,1,1,0.48,0.4697,0.59,0.3284,8,131,139,17,2,2011,3,7,0,0,4,2,1,419006
2011-02-17,1084,2011-02-17,1,0,2,21,0,4,1,1,0.52,0.5,0.55,0.3881,5,119,124,17,2,2011,3,7,0,0,4,2,1,419006
2011-02-17,1085,2011-02-17,1,0,2,22,0,4,1,1,0.5,0.4848,0.59,0.2836,8,68,76,17,2,2011,3,7,0,0,5,2,1,419006
2011-02-17,1086,2011-02-17,1,0,2,23,0,4,1,1,0.46,0.4545,0.67,0.2985,4,40,44,17,2,2011,3,7,0,0,5,2,2,419006
2011-02-18,1087,2011-02-18,1,0,2,0,0,5,1,1,0.44,0.4394,0.72,0.2836,12,20,32,18,2,2011,4,7,0,0,0,2,2,419006
2011-02-18,1088,2011-02-18,1,0,2,1,0,5,1,1,0.44,0.4394,0.72,0.2239,1,7,8,18,2,2011,4,7,0,0,0,2,2,419006
2011-02-18,1089,2011-02-18,1,0,2,2,0,5,1,1,0.44,0.4394,0.72,0.2836,2,5,7,18,2,2011,4,7,0,0,0,2,2,419006
2011-02-18,1090,2011-02-18,1,0,2,3,0,5,1,1,0.46,0.4545,0.67,0.2537,2,6,8,18,2,2011,4,7,0,0,0,2,2,419006
2011-02-18,1091,2011-02-18,1,0,2,4,0,5,1,1,0.46,0.4545,0.67,0.2537,0,1,1,18,2,2011,4,7,0,0,0,2,2,419006
2011-02-18,1092,2011-02-18,1,0,2,5,0,5,1,2,0.46,0.4545,0.67,0.1045,1,6,7,18,2,2011,4,7,0,0,0,2,2,419006
2011-02-18,1093,2011-02-18,1,0,2,6,0,5,1,2,0.44,0.4394,0.72,0.1642,2,48,50,18,2,2011,4,7,0,0,0,2,2,419006
2011-02-18,1094,2011-02-18,1,0,2,7,0,5,1,2,0.42,0.4242,0.77,0.2239,8,108,116,18,2,2011,4,7,1,0,1,2,2,419006
2011-02-18,1095,2011-02-18,1,0,2,8,0,5,1,2,0.42,0.4242,0.77,0.19399999999999998,26,246,272,18,2,2011,4,7,1,0,1,2,2,419006
2011-02-18,1096,2011-02-18,1,0,2,9,0,5,1,2,0.42,0.4242,0.77,0.19399999999999998,15,154,169,18,2,2011,4,7,1,0,2,2,2,419006
2011-02-18,1097,2011-02-18,1,0,2,10,0,5,1,2,0.44,0.4394,0.72,0.2239,17,78,95,18,2,2011,4,7,0,0,2,2,2,419006
2011-02-18,1098,2011-02-18,1,0,2,11,0,5,1,1,0.44,0.4394,0.72,0.1642,31,82,113,18,2,2011,4,7,0,0,2,2,2,419006
2011-02-18,1099,2011-02-18,1,0,2,12,0,5,1,1,0.5,0.4848,0.59,0.19399999999999998,59,126,185,18,2,2011,4,7,0,0,2,2,1,419006
2011-02-18,1100,2011-02-18,1,0,2,13,0,5,1,1,0.6,0.6212,0.43,0.19399999999999998,45,131,176,18,2,2011,4,7,0,0,2,2,0,419006
2011-02-18,1101,2011-02-18,1,0,2,14,0,5,1,1,0.66,0.6212,0.36,0.2985,73,118,191,18,2,2011,4,7,0,0,2,2,0,419006
2011-02-18,1102,2011-02-18,1,0,2,15,0,5,1,1,0.66,0.6212,0.36,0.3284,55,117,172,18,2,2011,4,7,0,1,2,2,0,419006
2011-02-18,1103,2011-02-18,1,0,2,16,0,5,1,1,0.66,0.6212,0.36,0.2836,68,164,232,18,2,2011,4,7,0,0,3,2,0,419006
2011-02-18,1104,2011-02-18,1,0,2,17,0,5,1,1,0.66,0.6212,0.34,0.3582,52,275,327,18,2,2011,4,7,1,1,3,2,0,419006
2011-02-18,1105,2011-02-18,1,0,2,18,0,5,1,1,0.64,0.6212,0.33,0.3284,29,195,224,18,2,2011,4,7,1,1,3,2,0,419006
2011-02-18,1106,2011-02-18,1,0,2,19,0,5,1,1,0.62,0.6212,0.29,0.5821,16,146,162,18,2,2011,4,7,1,0,3,2,0,419006
2011-02-18,1107,2011-02-18,1,0,2,20,0,5,1,1,0.6,0.6212,0.31,0.19399999999999998,19,105,124,18,2,2011,4,7,0,0,4,2,0,419006
2011-02-18,1108,2011-02-18,1,0,2,21,0,5,1,1,0.58,0.5455,0.21,0.4925,11,61,72,18,2,2011,4,7,0,0,4,2,0,419006
2011-02-18,1109,2011-02-18,1,0,2,22,0,5,1,1,0.54,0.5152,0.1,0.2537,19,88,107,18,2,2011,4,7,0,0,5,2,0,419006
2011-02-18,1110,2011-02-18,1,0,2,23,0,5,1,1,0.52,0.5,0.08,0.2836,16,61,77,18,2,2011,4,7,0,0,5,2,0,419006
2011-02-19,1111,2011-02-19,1,0,2,0,0,6,0,1,0.48,0.4697,0.12,0.4925,6,23,29,19,2,2011,5,7,0,0,0,2,0,419006
2011-02-19,1112,2011-02-19,1,0,2,1,0,6,0,1,0.46,0.4545,0.14,0.4179,10,21,31,19,2,2011,5,7,0,0,0,2,0,419006
2011-02-19,1113,2011-02-19,1,0,2,2,0,6,0,1,0.44,0.4394,0.13,0.3881,3,14,17,19,2,2011,5,7,0,0,0,2,0,419006
2011-02-19,1114,2011-02-19,1,0,2,3,0,6,0,1,0.42,0.4242,0.14,0.2985,0,7,7,19,2,2011,5,7,0,0,0,2,0,419006
2011-02-19,1115,2011-02-19,1,0,2,4,0,6,0,1,0.4,0.4091,0.15,0.3284,0,3,3,19,2,2011,5,7,0,0,0,2,0,419006
2011-02-19,1116,2011-02-19,1,0,2,5,0,6,0,1,0.4,0.4091,0.15,0.3284,0,3,3,19,2,2011,5,7,0,0,0,2,0,419006
2011-02-19,1117,2011-02-19,1,0,2,6,0,6,0,1,0.4,0.4091,0.17,0.4179,3,3,6,19,2,2011,5,7,0,0,0,2,0,419006
2011-02-19,1118,2011-02-19,1,0,2,7,0,6,0,1,0.38,0.3939,0.17,0.5224,6,16,22,19,2,2011,5,7,0,0,1,2,0,419006
2011-02-19,1119,2011-02-19,1,0,2,8,0,6,0,1,0.38,0.3939,0.17,0.5821,9,36,45,19,2,2011,5,7,0,0,1,2,0,419006
2011-02-19,1120,2011-02-19,1,0,2,9,0,6,0,1,0.4,0.4091,0.16,0.6567,18,37,55,19,2,2011,5,7,0,0,2,2,0,419006
2011-02-19,1121,2011-02-19,1,0,2,10,0,6,0,1,0.42,0.4242,0.16,0.5821,34,72,106,19,2,2011,5,7,1,0,2,2,0,419006
2011-02-19,1122,2011-02-19,1,0,2,11,0,6,0,1,0.44,0.4394,0.16,0.5821,47,76,123,19,2,2011,5,7,1,0,2,2,0,419006
2011-02-19,1123,2011-02-19,1,0,2,12,0,6,0,1,0.44,0.4394,0.18,0.4925,38,81,119,19,2,2011,5,7,1,0,2,2,0,419006
2011-02-19,1124,2011-02-19,1,0,2,13,0,6,0,1,0.44,0.4394,0.16,0.6119,52,103,155,19,2,2011,5,7,1,0,2,2,0,419006
2011-02-19,1125,2011-02-19,1,0,2,14,0,6,0,1,0.46,0.4545,0.15,0.6567,102,94,196,19,2,2011,5,7,1,0,2,2,0,419006
2011-02-19,1126,2011-02-19,1,0,2,15,0,6,0,1,0.44,0.4394,0.16,0.7463,84,87,171,19,2,2011,5,7,1,0,2,2,0,419006
2011-02-19,1127,2011-02-19,1,0,2,16,0,6,0,1,0.44,0.4394,0.16,0.6418,39,81,120,19,2,2011,5,7,1,0,3,2,0,419006
2011-02-19,1128,2011-02-19,1,0,2,17,0,6,0,1,0.42,0.4242,0.19,0.6119,36,91,127,19,2,2011,5,7,1,0,3,2,0,419006
2011-02-19,1129,2011-02-19,1,0,2,18,0,6,0,1,0.36,0.3182,0.25,0.4478,21,67,88,19,2,2011,5,7,1,0,3,2,0,419006
2011-02-19,1130,2011-02-19,1,0,2,19,0,6,0,1,0.34,0.303,0.29,0.3582,5,54,59,19,2,2011,5,7,1,0,3,1,0,419006
2011-02-19,1131,2011-02-19,1,0,2,20,0,6,0,1,0.32,0.2879,0.28,0.5224,9,38,47,19,2,2011,5,7,0,0,4,1,0,419006
2011-02-19,1132,2011-02-19,1,0,2,21,0,6,0,1,0.32,0.2727,0.26,0.5522,4,29,33,19,2,2011,5,7,0,0,4,1,0,419006
2011-02-19,1133,2011-02-19,1,0,2,22,0,6,0,1,0.3,0.2576,0.28,0.4925,2,42,44,19,2,2011,5,7,0,0,5,1,0,419006
2011-02-19,1134,2011-02-19,1,0,2,23,0,6,0,1,0.28,0.2424,0.33,0.4478,4,25,29,19,2,2011,5,7,0,0,5,1,0,419006
2011-02-20,1135,2011-02-20,1,0,2,0,0,0,0,1,0.26,0.2121,0.35,0.4478,3,14,17,20,2,2011,6,7,0,0,0,0,0,419006
2011-02-20,1136,2011-02-20,1,0,2,1,0,0,0,1,0.24,0.19699999999999998,0.41,0.4627,5,11,16,20,2,2011,6,7,0,0,0,0,0,419006
2011-02-20,1137,2011-02-20,1,0,2,2,0,0,0,1,0.24,0.19699999999999998,0.41,0.5522,0,17,17,20,2,2011,6,7,0,0,0,0,0,419006
2011-02-20,1138,2011-02-20,1,0,2,3,0,0,0,1,0.22,0.1818,0.44,0.5522,9,9,18,20,2,2011,6,7,0,0,0,0,1,419006
2011-02-20,1139,2011-02-20,1,0,2,4,0,0,0,1,0.22,0.1818,0.44,0.5522,0,1,1,20,2,2011,6,7,0,0,0,0,1,419006
2011-02-20,1140,2011-02-20,1,0,2,6,0,0,0,1,0.2,0.1818,0.47,0.2985,1,1,2,20,2,2011,6,7,0,0,0,0,1,419006
2011-02-20,1141,2011-02-20,1,0,2,7,0,0,0,1,0.18,0.1667,0.51,0.2537,0,2,2,20,2,2011,6,7,0,0,1,0,1,419006
2011-02-20,1142,2011-02-20,1,0,2,8,0,0,0,1,0.2,0.2273,0.51,0.1045,2,22,24,20,2,2011,6,7,0,0,1,0,1,419006
2011-02-20,1143,2011-02-20,1,0,2,9,0,0,0,1,0.22,0.2121,0.47,0.2836,7,48,55,20,2,2011,6,7,0,0,2,0,1,419006
2011-02-20,1144,2011-02-20,1,0,2,10,0,0,0,2,0.26,0.2576,0.41,0.19399999999999998,34,70,104,20,2,2011,6,7,1,0,2,0,0,419006
2011-02-20,1145,2011-02-20,1,0,2,11,0,0,0,2,0.3,0.303,0.33,0.1642,72,89,161,20,2,2011,6,7,1,0,2,1,0,419006
2011-02-20,1146,2011-02-20,1,0,2,12,0,0,0,1,0.3,0.3182,0.33,0.1045,62,120,182,20,2,2011,6,7,1,0,2,1,0,419006
2011-02-20,1147,2011-02-20,1,0,2,13,0,0,0,1,0.34,0.3333,0.29,0.0,76,122,198,20,2,2011,6,7,1,0,2,1,0,419006
2011-02-20,1148,2011-02-20,1,0,2,14,0,0,0,1,0.36,0.3485,0.27,0.1642,108,104,212,20,2,2011,6,7,1,0,2,2,0,419006
2011-02-20,1149,2011-02-20,1,0,2,15,0,0,0,1,0.36,0.3636,0.27,0.0896,66,102,168,20,2,2011,6,7,1,0,2,2,0,419006
2011-02-20,1150,2011-02-20,1,0,2,16,0,0,0,1,0.36,0.3636,0.29,0.0896,59,88,147,20,2,2011,6,7,1,0,3,2,0,419006
2011-02-20,1151,2011-02-20,1,0,2,17,0,0,0,1,0.34,0.3485,0.33,0.1642,60,86,146,20,2,2011,6,7,1,0,3,1,0,419006
2011-02-20,1152,2011-02-20,1,0,2,18,0,0,0,2,0.34,0.3333,0.36,0.1343,30,71,101,20,2,2011,6,7,1,0,3,1,0,419006
2011-02-20,1153,2011-02-20,1,0,2,19,0,0,0,2,0.34,0.3333,0.36,0.1343,3,39,42,20,2,2011,6,7,1,0,3,1,0,419006
2011-02-20,1154,2011-02-20,1,0,2,20,0,0,0,2,0.34,0.3636,0.42,0.0,12,30,42,20,2,2011,6,7,0,0,4,1,0,419006
2011-02-20,1155,2011-02-20,1,0,2,21,0,0,0,2,0.32,0.3485,0.53,0.0,17,39,56,20,2,2011,6,7,0,0,4,1,1,419006
2011-02-20,1156,2011-02-20,1,0,2,22,0,0,0,2,0.32,0.303,0.57,0.2239,4,43,47,20,2,2011,6,7,0,0,5,1,1,419006
2011-02-20,1157,2011-02-20,1,0,2,23,0,0,0,2,0.3,0.303,0.61,0.1642,9,45,54,20,2,2011,6,7,0,0,5,1,1,419006
2011-02-21,1158,2011-02-21,1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,7,30,37,21,2,2011,0,8,0,0,0,1,0,419006
2011-02-21,1159,2011-02-21,1,0,2,1,1,1,0,2,0.34,0.303,0.42,0.3284,2,11,13,21,2,2011,0,8,0,0,0,1,0,419006
